Symbol,Name
030188.TW,臺指反國票27購01
030189.TW,臺指反國票28購01
03018P.TW,臺股指法興23售05
03018U.TW,金融類國票26售06
030190.TW,美指2X國票27購01
030191.TW,義隆國票26購01
030192.TW,怡利電國票27購01
030193.TW,王品國票26購02
030194.TW,晶豪科國票26購01
030195.TW,揚明光國票26購03
030196.TW,華擎國票26購03
030197.TW,上緯控國票26購01
030198.TW,天鈺國票25購02
030199.TW,天鈺國票26購01
03019P.TW,長榮元大24售33
03019U.TW,臺股指法興26售05
03019X.TW,元展19
030200.TW,中興電統一27購02
030201.TW,晶豪科統一27購01
030202.TW,玉晶光統一28購01
030203.TW,台積電兆豐27購06
030204.TW,祥碩兆豐25購01
030205.TW,中砂康和25購01
030206.TW,玉晶光康和25購01
030207.TW,中興電永豐26購01
030208.TW,裕隆永豐25購01
030209.TW,愛普永豐26購02
03020P.TW,臺股指法興23售06
03020U.TW,臺股指法興26售06
03020X.TW,元展20
030210.TW,富鼎永豐26購01
030211.TW,裕隆元富25購03
030212.TW,旺宏元富26購02
030213.TW,瑞鼎元富25購01
030214.TW,瑞鼎元富25購02
030215.TW,祥碩元富27購02
030216.TW,GIS元富28購01
030217.TW,台積電麥證25購09
030218.TW,台積電麥證25購10
030219.TW,台積電麥證25購11
03021P.TW,臺股指法興23售07
03021U.TW,臺股指法興26售07
030220.TW,台積電麥證26購08
030221.TW,美食麥證27購01
030222.TW,王品麥證25購01
030223.TW,智原麥證25購01
030224.TW,滬深2X凱基27購02
030225.TW,中砂凱基25購04
030226.TW,中鴻凱基27購01
030227.TW,裕隆凱基27購02
030228.TW,為升凱基27購01
030229.TW,鴻海凱基29購02
03022P.TW,陽明元大24售15
03022U.TW,臺股指法興26售08
03022X.TW,富展01
030230.TW,旺宏凱基25購03
030231.TW,光罩凱基25購03
030232.TW,建準凱基25購03
030233.TW,義隆凱基25購01
030234.TW,怡利電凱基26購01
030235.TW,怡利電凱基28購02
030236.TW,漢翔凱基25購01
030237.TW,材料凱基26購02
030238.TW,祥碩凱基27購02
030239.TW,啟碁凱基25購04
03023P.TW,臺股指法興23售08
03023U.TW,T50正2元大29售01
030240.TW,穎崴凱基25購01
030241.TW,台灣50元大28購04
030242.TW,台灣50元大28購05
030243.TW,台灣50元大28購06
030244.TW,台灣50元大29購01
030245.TW,台灣50元大29購02
030246.TW,滬深2X元大28購02
030247.TW,滬深2X元大29購01
030248.TW,道瓊銀元大28購01
030249.TW,中砂元大25購05
03024P.TW,臺股指法興23售09
03024U.TW,香港2X元大26售03
030250.TW,華新元大29購03
030251.TW,華新元大2A購06
030252.TW,華新元大2B購02
030253.TW,大成鋼元大25購02
030254.TW,華通元大25購04
030255.TW,台積電元大29購29
030256.TW,台積電元大2A購23
030257.TW,台積電元大2B購10
030258.TW,技嘉元大25購06
030259.TW,義隆元大25購01
03025P.TW,儒鴻富邦23售01
03025U.TW,FBNQ2X元大27售01
030260.TW,義隆元大2A購01
030261.TW,宏達電元大25購12
030262.TW,晶豪科元大25購02
030263.TW,晶豪科元大25購03
030264.TW,大立光元大29購06
030265.TW,大立光元大2A購03
030266.TW,大立光元大2B購02
030267.TW,智原元大2B購01
030268.TW,瑞鼎元大25購04
030269.TW,致伸元大25購06
03026P.TW,鴻海富邦23售03
03026U.TW,中砂元大26售05
03026X.TW,元展23
030270.TW,新唐元大25購03
030271.TW,元晶元大25購05
030272.TW,愛普元大25購06
030273.TW,威鋒電元大25購04
030274.TW,振樺電元大25購02
030275.TW,裕隆中信25購01
030276.TW,愛普中信28購02
030277.TW,聯發科國泰27購02
030278.TW,聯發科國泰27購03
030279.TW,長榮國泰27購04
03027P.TW,大立光富邦28售02
03027U.TW,鴻海元大26售11
03027X.TW,元展24
030280.TW,國巨富邦26購06
030281.TW,華碩富邦26購01
030282.TW,大立光富邦29購01
030283.TW,玉晶光富邦25購01
030284.TW,群創富邦26購01
030285.TW,聯合再富邦27購01
030286.TW,天鈺富邦26購01
030287.TW,力智富邦27購02
030288.TW,T50反1群益29購02
030289.TW,元石油群益25購02
03028P.TW,臺股指富邦23售04
03028U.TW,鴻海元大26售12
03028X.TW,元展25
030290.TW,道瓊反群益29購04
030291.TW,東鋼群益25購01
030292.TW,大成鋼群益25購02
030293.TW,允強群益25購01
030294.TW,金像電群益25購04
030295.TW,友達群益25購03
030296.TW,怡利電群益29購02
030297.TW,宏達電群益29購01
030298.TW,長榮群益25購14
030299.TW,大立光群益25購11
03029P.TW,元黃金群益23售01
03029U.TW,光罩元大26售06
03029X.TW,元展26
030300.TW,正文群益27購01
030301.TW,嘉聯益群益25購02
030302.TW,愛普群益28購02
030303.TW,世紀鋼群益25購03
030304.TW,元石油國票25購03
030305.TW,元石油國票26購02
030306.TW,美指2X國票28購01
030307.TW,和大國票25購02
030308.TW,裕隆國票26購02
030309.TW,台積電國票26購05
03030P.TW,滬深2X群益23售09
03030U.TW,大立光元大26售19
030310.TW,台亞國票26購01
030311.TW,興富發國票26購01
030312.TW,三商壽國票25購01
030313.TW,大立光國票26購03
030314.TW,智原國票26購02
030315.TW,總太國票26購01
030316.TW,嘉基國票27購01
030317.TW,力智國票27購01
030318.TW,裕隆麥證25購03
030319.TW,世芯麥證25購01
03031P.TW,華通群益23售02
03031Q.TW,恒指麥證23售02
03031U.TW,大立光元大26售20
030320.TW,祥碩麥證25購01
030321.TW,聯電中信27購01
030322.TW,潤泰全中信25購01
030323.TW,智原中信26購01
030324.TW,世芯中信27購01
030325.TW,世芯國泰27購01
030326.TW,世芯統一27購04
030327.TW,世芯統一27購05
030328.TW,世芯統一28購01
030329.TW,國巨兆豐25購02
03032P.TW,可成群益23售04
03032Q.TW,恒指麥證26售02
03032U.TW,華擎元大26售05
030330.TW,智原兆豐27購01
030331.TW,嘉澤兆豐25購01
030332.TW,日月光兆豐27購01
030333.TW,力智兆豐26購02
030334.TW,智原元富27購02
030335.TW,華擎元富28購01
030336.TW,世芯元富25購04
030337.TW,世芯元富28購01
030338.TW,新唐元富28購01
030339.TW,裕隆康和25購01
03033P.TW,宏達電群益23售07
03033Q.TW,恒指麥證24售02
03033U.TW,世芯元大26售10
030340.TW,聯電康和25購05
030341.TW,潤泰全康和25購01
030342.TW,大立光康和25購03
030343.TW,世芯康和25購02
030344.TW,南電康和25購05
030345.TW,光寶科永豐25購01
030346.TW,興富發永豐25購01
030347.TW,世芯永豐26購01
030348.TW,世芯永豐28購01
030349.TW,拓凱永豐26購01
03034P.TW,世芯群益23售04
03034Q.TW,恒指麥證27售02
03034U.TW,臺股指元大2A售24
030350.TW,S&P反1富邦25購01
030351.TW,裕隆富邦26購01
030352.TW,鴻海富邦26購02
030353.TW,瑞昱富邦25購01
030354.TW,大立光富邦29購02
030355.TW,日月光富邦26購03
030356.TW,道瓊反凱基29購02
030357.TW,道瓊反凱基29購03
030358.TW,遠東新凱基25購01
030359.TW,三陽凱基25購02
03035P.TW,威鋒電群益23售01
03035Q.TW,恒指麥證28售02
03035U.TW,台積電永豐27售06
03035X.TW,元展32
030360.TW,鴻海凱基25購07
030361.TW,國巨凱基25購02
030362.TW,佳世達凱基25購01
030363.TW,萬海凱基25購08
030364.TW,慧洋凱基25購03
030365.TW,美食凱基26購01
030366.TW,王品凱基26購01
030367.TW,智原凱基26購01
030368.TW,群創凱基25購03
030369.TW,世芯凱基25購01
03036P.TW,儒鴻麥證23售01
03036Q.TW,道指麥證29售03
03036U.TW,FBNQ2X群益28售01
030370.TW,世芯凱基26購04
030371.TW,貿聯凱基25購02
030372.TW,祥碩凱基26購03
030373.TW,威鋒電凱基25購02
030374.TW,南電凱基26購02
030375.TW,臺股指凱基29購15
030376.TW,臺股指凱基29購16
030377.TW,A50正2群益25購02
030378.TW,道瓊反群益29購05
030379.TW,亞泥群益25購01
03037P.TW,中興電凱基24售05
03037Q.TW,道指麥證29售04
03037U.TW,中鋼中信28售01
030380.TW,台塑群益25購01
030381.TW,遠東新群益25購01
030382.TW,和大群益25購01
030383.TW,華新群益25購02
030384.TW,華新群益25購03
030385.TW,聯電群益25購05
030386.TW,金寶群益25購02
030387.TW,仁寶群益25購01
030388.TW,興富發群益25購01
030389.TW,晶豪科群益25購02
03038P.TW,怡利電凱基23售02
03038Q.TW,納指麥證29售03
03038U.TW,華航中信28售01
03038X.TW,元展35
030390.TW,大立光群益25購12
030391.TW,智原群益25購04
030392.TW,世芯群益25購02
030393.TW,世芯群益25購03
030394.TW,致伸群益26購01
030395.TW,啟碁群益25購02
030396.TW,道瓊反元大26購02
030397.TW,道瓊反元大27購02
030398.TW,SGBR2X元大27購02
030399.TW,SGBR2X元大28購01
03039P.TW,華擎凱基23售01
03039Q.TW,標普指麥證29售03
03039U.TW,長榮航中信28售01
03039X.TW,元展36
030400.TW,FB越南元大27購01
030401.TW,中砂元大25購06
030402.TW,華新元大25購09
030403.TW,華新元大25購10
030404.TW,華新元大29購04
030405.TW,國巨元大25購09
030406.TW,台積電元大29購30
030407.TW,台積電元大2A購24
030408.TW,台積電元大2B購11
030409.TW,陽明元大25購13
03040P.TW,智伸科凱基23售01
03040Q.TW,標普指麥證29售04
03040U.TW,新光金中信28售01
030410.TW,慧洋元大25購06
030411.TW,智原元大25購05
030412.TW,欣興元大25購12
030413.TW,玉晶光元大25購05
030414.TW,碩天元大25購04
030415.TW,世芯元大25購01
030416.TW,世芯元大25購02
030417.TW,世芯元大29購03
030418.TW,日月光元大25購02
030419.TW,新唐元大25購04
03041P.TW,康普凱基24售02
03041U.TW,同欣電中信26售02
030420.TW,嘉聯益元大25購05
030421.TW,南電元大25購07
030422.TW,南電元大25購08
030423.TW,臺股指元大29購15
030424.TW,臺股指元大29購16
030425.TW,臺股指元大2A購08
030426.TW,臺股指元大2A購09
030427.TW,南亞國票25購01
030428.TW,中興電國票26購02
030429.TW,華新國票26購02
03042P.TW,力積電凱基25售01
03042U.TW,臺股指中信2A售02
030430.TW,聯電國票25購02
030431.TW,聯電國票26購02
030432.TW,國巨國票25購03
030433.TW,台積電國票27購03
030434.TW,長榮國票26購02
030435.TW,八方國票26購02
030436.TW,世芯國票26購04
030437.TW,貿聯國票26購02
030438.TW,新唐國票26購02
030439.TW,威鋒電國票27購01
03043P.TW,南電凱基23售12
03043U.TW,臺股指中信2A售03
030440.TW,華新康和27購01
030441.TW,東陽永豐25購01
030442.TW,華新永豐26購01
030443.TW,台光電永豐25購01
030444.TW,世芯永豐27購01
030445.TW,晶碩永豐25購02
030446.TW,裕隆元富25購05
030447.TW,聯電元富25購06
030448.TW,聯電元富25購07
030449.TW,大立光元富2B購01
03044P.TW,台灣50元大23售25
03044U.TW,臺股指國票26售12
030450.TW,台勝科元富25購02
030451.TW,世芯元富25購06
030452.TW,世芯元富2B購01
030453.TW,遠東新麥證25購01
030454.TW,聯電麥證25購03
030455.TW,T50反1國泰27購01
030456.TW,大成鋼國泰27購01
030457.TW,元黃金群益27購01
030458.TW,道瓊反群益29購06
030459.TW,裕隆群益26購01
03045P.TW,台灣50元大23售26
03045U.TW,臺股指國票26售13
030460.TW,萬海群益25購06
030461.TW,富邦金群益25購01
030462.TW,大立光群益25購13
030463.TW,玉晶光群益25購03
030464.TW,世芯群益25購05
030465.TW,元晶群益25購04
030466.TW,力智群益25購05
030467.TW,南電群益25購04
030468.TW,台積電法興25購03
030469.TW,台積電法興25購04
03046P.TW,台灣50元大23售27
03046U.TW,臺股指國票26售14
030470.TW,聯發科法興25購01
030471.TW,裕隆兆豐25購01
030472.TW,光罩兆豐27購01
030473.TW,長榮兆豐28購01
030474.TW,玉晶光兆豐25購02
030475.TW,臻鼎兆豐27購01
030476.TW,台灣50凱基29購01
030477.TW,台灣50凱基2B購01
030478.TW,元石油凱基29購02
030479.TW,臺指反凱基2B購05
03047P.TW,台灣50元大24售15
03047U.TW,臺股指國票28售05
03047X.TW,元展44
030480.TW,道瓊反凱基29購04
030481.TW,SGBR2X凱基29購02
030482.TW,南亞凱基25購01
030483.TW,和大凱基25購01
030484.TW,裕隆凱基25購03
030485.TW,光罩凱基27購03
030486.TW,友達凱基25購07
030487.TW,仲琦凱基25購01
030488.TW,聯發科凱基25購19
030489.TW,興富發凱基26購01
03048P.TW,台灣50元大24售16
03048U.TW,臺股指國票2A售01
030490.TW,長榮凱基25購17
030491.TW,陽明凱基25購05
030492.TW,漢翔凱基26購01
030493.TW,三商壽凱基26購01
030494.TW,玉晶光凱基26購03
030495.TW,新唐凱基27購02
030496.TW,眾達凱基26購01
030497.TW,聯茂凱基27購01
030498.TW,富鼎凱基28購02
030499.TW,電子類凱基26購05
03049P.TW,怡利電元大23售08
03049U.TW,台積電國泰28售07
03049X.TW,元展46
030500.TW,SGBR2X元大26購03
030501.TW,SGBR2X元大27購03
030502.TW,SGBR2X元大28購02
030503.TW,台泥元大25購03
030504.TW,華新元大25購11
030505.TW,華新元大25購12
030506.TW,裕隆元大25購13
030507.TW,台積電元大25購39
030508.TW,台積電元大29購31
030509.TW,義隆元大25購02
03050P.TW,怡利電元大23售09
03050U.TW,華新凱基27售02
03050X.TW,元展47
030510.TW,智原元大25購06
030511.TW,建漢元大25購01
030512.TW,瑞鼎元大25購05
030513.TW,世芯元大25購05
030514.TW,世芯元大25購06
030515.TW,材料元大25購04
030516.TW,正文元大25購01
030517.TW,祥碩元大25購09
030518.TW,啟碁元大25購06
030519.TW,GIS元大25購03
03051P.TW,陽明元大23售14
03051U.TW,聯電凱基26售06
030520.TW,志強元大25購01
030521.TW,南電元大25購09
030522.TW,南電元大25購10
030523.TW,電子類元大29購01
030524.TW,電子類元大29購02
030525.TW,金融類元大29購01
030526.TW,金融類元大29購02
030527.TW,道瓊反富邦27購01
030528.TW,台積電富邦26購11
030529.TW,友達富邦26購05
03052P.TW,萬海元大23售29
03052U.TW,台積電凱基26售24
03052X.TW,元展49
030530.TW,聯發科富邦26購04
030531.TW,聯詠富邦26購02
030532.TW,新唐富邦25購01
030533.TW,祥碩富邦25購02
030534.TW,嘉聯益富邦28購01
030535.TW,力積電富邦26購04
030536.TW,全新國票25購01
030537.TW,元晶國票26購02
030538.TW,全新中信26購01
030539.TW,世芯中信29購01
03053P.TW,健策元大23售16
03053U.TW,台積電凱基29售02
030540.TW,敦泰統一28購01
030541.TW,新唐台新25購01
030542.TW,敦泰國泰27購01
030543.TW,台泥永豐25購01
030544.TW,中鋼永豐25購01
030545.TW,中華永豐26購01
030546.TW,仁寶永豐25購01
030547.TW,旺宏永豐25購02
030548.TW,瑞昱永豐25購02
030549.TW,全新永豐26購01
03054P.TW,康普元大23售07
03054U.TW,佳世達凱基26售01
030550.TW,景碩永豐26購01
030551.TW,台勝科永豐25購03
030552.TW,AES永豐26購01
030553.TW,富邦媒永豐25購01
030554.TW,鴻海康和26購02
030555.TW,台積電康和25購08
030556.TW,富邦金康和25購01
030557.TW,開發金康和25購02
030558.TW,欣興康和25購04
030559.TW,世紀鋼康和25購01
03055P.TW,華孚元大23售01
03055U.TW,飛宏凱基27售02
030560.TW,T50反1元大29購05
030561.TW,T50反1元大2A購04
030562.TW,FB越南元大27購02
030563.TW,中興電元大25購03
030564.TW,華新元大25購13
030565.TW,華新元大25購14
030566.TW,鴻海元大25購10
030567.TW,台積電元大25購41
030568.TW,台積電元大25購42
030569.TW,台積電元大29購32
03056P.TW,怡利電國票23售05
03056U.TW,乙盛凱基26售02
030570.TW,義隆元大25購03
030571.TW,玉晶光元大25購06
030572.TW,揚明光元大25購01
030573.TW,世芯元大25購09
030574.TW,世芯元大25購10
030575.TW,拓凱元大25購03
030576.TW,材料元大25購05
030577.TW,眾達元大28購02
030578.TW,祥碩元大25購10
030579.TW,聯茂元大25購04
03057P.TW,陽明國票23售05
03057U.TW,力積電凱基27售01
030580.TW,威鋒電元大25購05
030581.TW,振樺電元大25購03
030582.TW,裕隆元富28購02
030583.TW,台光電元富26購01
030584.TW,全新元富26購01
030585.TW,大立光元富2B購02
030586.TW,華擎元富25購02
030587.TW,世芯元富26購03
030588.TW,力積電元富25購01
030589.TW,裕隆麥證27購01
03058P.TW,T50正2國票28售01
03058U.TW,東哥凱基26售04
030590.TW,元油反富邦27購01
030591.TW,大成鋼富邦25購02
030592.TW,聯電富邦26購03
030593.TW,鴻海富邦26購03
030594.TW,技嘉富邦26購02
030595.TW,南亞科富邦26購01
030596.TW,全新富邦25購01
030597.TW,欣興富邦27購03
030598.TW,富采富邦26購01
030599.TW,聯茂富邦25購01
03059P.TW,陽明國票24售04
03059U.TW,臺股指凱基29售24
030600.TW,上証2X凱基29購01
030601.TW,A50正2凱基28購01
030602.TW,台泥凱基28購01
030603.TW,中砂凱基26購02
030604.TW,台積電凱基29購01
030605.TW,台積電凱基2A購10
030606.TW,聯發科凱基26購08
030607.TW,長榮凱基27購06
030608.TW,長榮航凱基25購10
030609.TW,臺企銀凱基26購01
03060P.TW,台驊控國票25售01
03060U.TW,臺股指凱基29售25
03060X.TW,元展55
030610.TW,智原凱基27購01
030611.TW,玉晶光凱基26購04
030612.TW,世芯凱基25購02
030613.TW,世芯凱基27購04
030614.TW,致伸凱基25購03
030615.TW,上証2X群益25購03
030616.TW,滬深2X群益25購05
030617.TW,FBNQ2X群益25購01
030618.TW,光罩群益25購02
030619.TW,聯發科群益27購03
03061P.TW,台灣50元富23售02
03061U.TW,臺股指凱基2A售13
030620.TW,聯發科群益27購04
030621.TW,宏達電群益25購04
030622.TW,聯詠群益25購04
030623.TW,智原群益25購06
030624.TW,世芯群益25購06
030625.TW,貿聯群益25購04
030626.TW,致伸群益25購01
030627.TW,眾達群益25購02
030628.TW,乙盛群益25購03
030629.TW,臺股指群益25購15
03062P.TW,聚陽元富23售02
03062U.TW,台灣50元富26售08
030630.TW,A50正2永豐26購01
030631.TW,光罩永豐27購02
030632.TW,華碩永豐25購01
030633.TW,飛宏永豐26購01
030634.TW,合勤控永豐25購02
030635.TW,AES永豐27購01
030636.TW,友達國票25購03
030637.TW,慧洋國票26購01
030638.TW,聯詠國票26購01
030639.TW,創意國票26購03
03063P.TW,聯電元富23售04
03063U.TW,元晶元富26售01
030640.TW,台勝科國票26購02
030641.TW,材料國票26購02
030642.TW,穎崴國票26購01
030643.TW,AES國票26購03
030644.TW,南電國票26購04
030645.TW,富鼎國票26購03
030646.TW,臺指反凱基2B購06
030647.TW,川湖凱基25購01
030648.TW,裕隆凱基25購05
030649.TW,鴻海凱基25購08
03064P.TW,金寶元富23售03
03064U.TW,旺宏元大26售02
030650.TW,台積電凱基2A購11
030651.TW,台積電凱基3B購01
030652.TW,瑞昱凱基25購05
030653.TW,漢唐凱基26購01
030654.TW,長榮凱基25購18
030655.TW,陽明凱基27購04
030656.TW,萬海凱基25購09
030657.TW,智原凱基26購02
030658.TW,創意凱基25購05
030659.TW,創意凱基27購03
03065P.TW,景碩元富23售02
03065U.TW,南亞科元大26售04
030660.TW,創意凱基2A購01
030661.TW,拓凱凱基25購02
030662.TW,祥碩凱基25購05
030663.TW,帆宣凱基27購01
030664.TW,滬深2X元富2B購01
030665.TW,台達電元富26購01
030666.TW,創意元富28購04
030667.TW,創意元富28購05
030668.TW,華擎元富28購02
030669.TW,中華麥證25購01
03066P.TW,創意元富23售02
03066U.TW,晶華元大26售08
030670.TW,聯電富邦26購04
030671.TW,聯發科富邦26購05
030672.TW,玉晶光富邦27購01
030673.TW,華新中信25購03
030674.TW,飛宏中信27購01
030675.TW,裕民中信27購01
030676.TW,萬海中信25購02
030677.TW,AES中信25購02
030678.TW,長榮統一2B購01
030679.TW,創意統一27購03
03067P.TW,世芯元富23售06
03067U.TW,國泰金元大26售04
030680.TW,創意統一2A購01
030681.TW,敦泰統一27購01
030682.TW,聯電國泰27購04
030683.TW,台達電國泰27購01
030684.TW,創意國泰27購01
030685.TW,創意國泰27購02
030686.TW,祥碩國泰27購01
030687.TW,南電國泰27購01
030688.TW,T50正2群益27購02
030689.TW,裕隆群益25購02
03068P.TW,臺股指富邦26售02
03068U.TW,晶睿元大26售02
030690.TW,裕隆群益27購01
030691.TW,宏達電群益26購04
030692.TW,長榮群益27購03
030693.TW,大立光群益25購15
030694.TW,創意群益25購06
030695.TW,上証2X元大26購02
030696.TW,滬深2X元大25購06
030697.TW,元油反元大25購02
030698.TW,台泥元大25購04
030699.TW,中興電元大25購04
03069P.TW,台積電中信27售01
03069U.TW,南電元大26售12
030700.TW,華新元大25購15
030701.TW,中鴻元大25購03
030702.TW,大成鋼元大25購03
030703.TW,裕隆元大27購01
030704.TW,金寶元大25購04
030705.TW,國巨元大25購11
030706.TW,台積電元大25購44
030707.TW,台積電元大25購45
030708.TW,台積電元大2A購25
030709.TW,台亞元大25購01
03070P.TW,聯電群益23售10
03070U.TW,南電元大26售13
030710.TW,瑞昱元大25購05
030711.TW,全新元大25購01
030712.TW,萬海元大25購08
030713.TW,慧洋元大25購07
030714.TW,智原元大25購07
030715.TW,欣興元大25購13
030716.TW,拓凱元大25購04
030717.TW,新唐元大25購05
030718.TW,祥碩元大25購11
030719.TW,聯茂元大25購05
03071P.TW,偉詮電群益23售01
03071U.TW,臺股指元大27售19
030720.TW,威鋒電元大25購06
030721.TW,南電元大25購11
030722.TW,創意康和27購01
030723.TW,富鼎永豐26購02
030724.TW,裕隆統一28購01
030725.TW,光罩統一27購02
030726.TW,T50正2元富25購01
030727.TW,A50正2元富28購02
030728.TW,愛普元富25購03
030729.TW,國巨麥證25購02
03072P.TW,陽明群益23售12
03072U.TW,臺股指元大27售20
030730.TW,飛宏麥證26購01
030731.TW,創意麥證25購03
030732.TW,創意麥證26購02
030733.TW,道瓊反國票27購02
030734.TW,元美指國票2A購01
030735.TW,飛宏國票26購01
030736.TW,王品國票26購04
030737.TW,世芯國票25購03
030738.TW,寶成國票26購01
030739.TW,T50正2凱基2A購02
03073F.TW,恒指麥證23購01
03073P.TW,嘉晶群益23售02
03073U.TW,臺股指元大27售21
030740.TW,臺指反凱基2B購07
030741.TW,中興電凱基25購02
030742.TW,華新凱基25購08
030743.TW,台積電凱基27購19
030744.TW,台積電凱基27購20
030745.TW,台亞凱基25購01
030746.TW,技嘉凱基27購02
030747.TW,微星凱基25購03
030748.TW,飛宏凱基25購01
030749.TW,新興凱基25購01
03074F.TW,恒指麥證26購01
03074P.TW,電子類群益24售02
03074U.TW,臺股指元大27售22
03074X.TW,元展69
030750.TW,慧洋凱基27購02
030751.TW,創意凱基25購07
030752.TW,揚明光凱基25購04
030753.TW,合勤控凱基25購02
030754.TW,三福化凱基25購02
030755.TW,元晶凱基26購03
030756.TW,愛普凱基26購02
030757.TW,AES凱基25購06
030758.TW,臺指2X中信28購02
030759.TW,敦泰中信25購01
03075F.TW,恒指麥證24購01
03075P.TW,金融類群益24售01
03075U.TW,臺股指元大27售23
03075X.TW,元展70
030760.TW,台積電富邦26購12
030761.TW,聯發科富邦28購02
